team_name,team_abbrev,player_name,position_name,depth_label,status,player_url,section_title
Sacramento Kings,sac,Jake LaRavia,SF,2nd,O,https://www.espn.com/nba/player/_/id/4592691/jake-laravia,Depth Chart
Sacramento Kings,sac,Keegan Murray,PF,Starter,,https://www.espn.com/nba/player/_/id/4594327/keegan-murray,Depth Chart
Sacramento Kings,sac,Trey Lyles,PF,2nd,,https://www.espn.com/nba/player/_/id/3136196/trey-lyles,Depth Chart
Sacramento Kings,sac,Isaac Jones,PF,4th,,https://www.espn.com/nba/player/_/id/5107818/isaac-jones,Depth Chart
Sacramento Kings,sac,Domantas Sabonis,C,Starter,,https://www.espn.com/nba/player/_/id/3155942/domantas-sabonis,Depth Chart
Sacramento Kings,sac,Jonas Valanciunas,C,2nd,,https://www.espn.com/nba/player/_/id/6477/jonas-valanciunas,Depth Chart
Sacramento Kings,sac,Jae Crowder,C,5th,,https://www.espn.com/nba/player/_/id/6581/jae-crowder,Depth Chart
San Antonio Spurs,sa,Chris Paul,PG,Starter,,https://www.espn.com/nba/player/_/id/2779/chris-paul,Depth Chart
San Antonio Spurs,sa,Blake Wesley,PG,2nd,,https://www.espn.com/nba/player/_/id/4683935/blake-wesley,Depth Chart
San Antonio Spurs,sa,Stephon Castle,SG,Starter,,https://www.espn.com/nba/player/_/id/4845367/stephon-castle,Depth Chart
San Antonio Spurs,sa,Jordan McLaughlin,PG,4th,,https://www.espn.com/nba/player/_/id/3134916/jordan-mclaughlin,Depth Chart
San Antonio Spurs,sa,Malaki Branham,SG,4th,,https://www.espn.com/nba/player/_/id/4565201/malaki-branham,Depth Chart
San Antonio Spurs,sa,Julian Champagnie,SG,2nd,,https://www.espn.com/nba/player/_/id/4592479/julian-champagnie,Depth Chart
San Antonio Spurs,sa,Devin Vassell,SF,Starter,O,https://www.espn.com/nba/player/_/id/4395630/devin-vassell,Depth Chart
San Antonio Spurs,sa,Keldon Johnson,SF,2nd,,https://www.espn.com/nba/player/_/id/4395723/keldon-johnson,Depth Chart
San Antonio Spurs,sa,Harrison Barnes,PF,Starter,,https://www.espn.com/nba/player/_/id/6578/harrison-barnes,Depth Chart
San Antonio Spurs,sa,Sandro Mamukelashvili,PF,2nd,,https://www.espn.com/nba/player/_/id/4278580/sandro-mamukelashvili,Depth Chart
San Antonio Spurs,sa,Jeremy Sochan,C,Starter,O,https://www.espn.com/nba/player/_/id/4610139/jeremy-sochan,Depth Chart
San Antonio Spurs,sa,Bismack Biyombo,C,2nd,,https://www.espn.com/nba/player/_/id/6427/bismack-biyombo,Depth Chart
San Antonio Spurs,sa,Charles Bassey,C,3rd,,https://www.espn.com/nba/player/_/id/4397886/charles-bassey,Depth Chart
San Antonio Spurs,sa,Victor Wembanyama,C,5th,O,https://www.espn.com/nba/player/_/id/5104157/victor-wembanyama,Depth Chart
Toronto Raptors,tor,Immanuel Quickley,PG,Starter,,https://www.espn.com/nba/player/_/id/4395724/immanuel-quickley,Depth Chart
Toronto Raptors,tor,Jamal Shead,PG,2nd,,https://www.espn.com/nba/player/_/id/4432241/jamal-shead,Depth Chart
Toronto Raptors,tor,Scottie Barnes,PF,Starter,,https://www.espn.com/nba/player/_/id/4433134/scottie-barnes,Depth Chart
Toronto Raptors,tor,RJ Barrett,SF,Starter,,https://www.espn.com/nba/player/_/id/4395625/rj-barrett,Depth Chart
Toronto Raptors,tor,A.J. Lawson,SG,4th,,https://www.espn.com/nba/player/_/id/4067017/aj-lawson,Depth Chart
Toronto Raptors,tor,Ja'Kobe Walter,SG,Starter,O,https://www.espn.com/nba/player/_/id/4684272/jakobe-walter,Depth Chart
Toronto Raptors,tor,Ochai Agbaji,SG,2nd,,https://www.espn.com/nba/player/_/id/4397018/ochai-agbaji,Depth Chart
Toronto Raptors,tor,Jared Rhoden,PF,4th,O,https://www.espn.com/nba/player/_/id/4397119/jared-rhoden,Depth Chart
Toronto Raptors,tor,Jamison Battle,SF,2nd,,https://www.espn.com/nba/player/_/id/4431893/jamison-battle,Depth Chart
Toronto Raptors,tor,Jonathan Mogbo,PF,2nd,,https://www.espn.com/nba/player/_/id/5107897/jonathan-mogbo,Depth Chart
Toronto Raptors,tor,Jakob Poeltl,C,Starter,O,https://www.espn.com/nba/player/_/id/3134908/jakob-poeltl,Depth Chart
Toronto Raptors,tor,Colin Castleton,C,3rd,,https://www.espn.com/nba/player/_/id/4397204/colin-castleton,Depth Chart
Toronto Raptors,tor,Chris Boucher,C,4th,O,https://www.espn.com/nba/player/_/id/3948153/chris-boucher,Depth Chart
Toronto Raptors,tor,Ulrich Chomche,C,5th,O,https://www.espn.com/nba/player/_/id/5211984/ulrich-chomche,Depth Chart
Utah Jazz,utah,Isaiah Collier,PG,Starter,O,https://www.espn.com/nba/player/_/id/4683766/isaiah-collier,Depth Chart
Utah Jazz,utah,Keyonte George,PG,2nd,,https://www.espn.com/nba/player/_/id/4433627/keyonte-george,Depth Chart
Utah Jazz,utah,Elijah Harkless,PG,3rd,O,https://www.espn.com/nba/player/_/id/4397449/elijah-harkless,Depth Chart
Utah Jazz,utah,Collin Sexton,SG,Starter,,https://www.espn.com/nba/player/_/id/4277811/collin-sexton,Depth Chart
Utah Jazz,utah,Jordan Clarkson,PG,5th,O,https://www.espn.com/nba/player/_/id/2528426/jordan-clarkson,Depth Chart
Utah Jazz,utah,Johnny Juzang,SG,2nd,,https://www.espn.com/nba/player/_/id/4432817/johnny-juzang,Depth Chart
Utah Jazz,utah,Jaden Springer,SG,3rd,,https://www.espn.com/nba/player/_/id/4432164/jaden-springer,Depth Chart
Utah Jazz,utah,Svi Mykhailiuk,SF,2nd,,https://www.espn.com/nba/player/_/id/3133602/svi-mykhailiuk,Depth Chart
Utah Jazz,utah,Brice Sensabaugh,SF,Starter,,https://www.espn.com/nba/player/_/id/5105839/brice-sensabaugh,Depth Chart
Utah Jazz,utah,KJ Martin,PF,2nd,O,https://www.espn.com/nba/player/_/id/4431828/kj-martin,Depth Chart
Utah Jazz,utah,Kyle Filipowski,PF,Starter,,https://www.espn.com/nba/player/_/id/4684793/kyle-filipowski,Depth Chart
Utah Jazz,utah,Micah Potter,PF,3rd,,https://www.espn.com/nba/player/_/id/4066399/micah-potter,Depth Chart
Utah Jazz,utah,Lauri Markkanen,PF,5th,O,https://www.espn.com/nba/player/_/id/4066336/lauri-markkanen,Depth Chart
Utah Jazz,utah,Walker Kessler,C,Starter,O,https://www.espn.com/nba/player/_/id/4433136/walker-kessler,Depth Chart
Utah Jazz,utah,Oscar Tshiebwe,C,2nd,,https://www.espn.com/nba/player/_/id/4432827/oscar-tshiebwe,Depth Chart
Utah Jazz,utah,John Collins,C,5th,O,https://www.espn.com/nba/player/_/id/3908845/john-collins,Depth Chart
Washington Wizards,wsh,Bub Carrington,PG,Starter,,https://www.espn.com/nba/player/_/id/4845374/bub-carrington,Depth Chart
Washington Wizards,wsh,Marcus Smart,PG,2nd,,https://www.espn.com/nba/player/_/id/2990992/marcus-smart,Depth Chart
Washington Wizards,wsh,Jordan Poole,SG,Starter,O,https://www.espn.com/nba/player/_/id/4277956/jordan-poole,Depth Chart
Washington Wizards,wsh,AJ Johnson,SG,2nd,,https://www.espn.com/nba/player/_/id/5170947/aj-johnson,Depth Chart
Washington Wizards,wsh,Malcolm Brogdon,PG,5th,O,https://www.espn.com/nba/player/_/id/2566769/malcolm-brogdon,Depth Chart
Washington Wizards,wsh,Colby Jones,SF,2nd,,https://www.espn.com/nba/player/_/id/4433378/colby-jones,Depth Chart
Washington Wizards,wsh,Justin Champagnie,SF,Starter,,https://www.espn.com/nba/player/_/id/4432907/justin-champagnie,Depth Chart
Washington Wizards,wsh,Kyshawn George,PF,Starter,,https://www.espn.com/nba/player/_/id/5174563/kyshawn-george,Depth Chart
Washington Wizards,wsh,JT Thor,PF,3rd,O,https://www.espn.com/nba/player/_/id/4702233/jt-thor,Depth Chart
Washington Wizards,wsh,Anthony Gill,PF,2nd,O,https://www.espn.com/nba/player/_/id/2581184/anthony-gill,Depth Chart
Washington Wizards,wsh,Tristan Vukcevic,C,2nd,,https://www.espn.com/nba/player/_/id/4997537/tristan-vukcevic,Depth Chart
Washington Wizards,wsh,Alex Sarr,C,Starter,,https://www.espn.com/nba/player/_/id/5160992/alex-sarr,Depth Chart
Washington Wizards,wsh,Richaun Holmes,C,3rd,O,https://www.espn.com/nba/player/_/id/2993370/richaun-holmes,Depth Chart
