TeamName,PrimaryPosition,PrimaryDepth,PlayerName,PlayerURL,PlayerUID,InjuryStatus,Position2,Depth2,Position3,Depth3
Houston Texans,RT,3,Jaylon Thomas,https://www.espn.com/nfl/player/_/id/4360561/jaylon-thomas,s:20~l:28~a:4360561,,,,,
Houston Texans,LDT,4,Tommy Togiai,https://www.espn.com/nfl/player/_/id/4361366/tommy-togiai,s:20~l:28~a:4361366,,,,,
Houston Texans,RG,1,Juice Scruggs,https://www.espn.com/nfl/player/_/id/4361425/juice-scruggs,s:20~l:28~a:4361425,,,,,
Houston Texans,RDE,4,Solomon Byrd,https://www.espn.com/nfl/player/_/id/4361689/solomon-byrd,s:20~l:28~a:4361689,,,,,
Houston Texans,TE,2,Brevin Jordan,https://www.espn.com/nfl/player/_/id/4362504/brevin-jordan,s:20~l:28~a:4362504,,,,,
Houston Texans,C,3,Jake Andrews,https://www.espn.com/nfl/player/_/id/4362732/jake-andrews,s:20~l:28~a:4362732,,,,,
Houston Texans,WR,1,Tank Dell,https://www.espn.com/nfl/player/_/id/4366031/tank-dell,s:20~l:28~a:4366031,Q,,,,
Houston Texans,C,1,Jarrett Patterson,https://www.espn.com/nfl/player/_/id/4372774/jarrett-patterson,s:20~l:28~a:4372774,,,,,
Houston Texans,LDE,3,Dylan Horton,https://www.espn.com/nfl/player/_/id/4374066/dylan-horton,s:20~l:28~a:4374066,,,,,
Houston Texans,WR,4,Xavier Johnson,https://www.espn.com/nfl/player/_/id/4385430/xavier-johnson,s:20~l:28~a:4385430,,,,,
Houston Texans,QB,3,Graham Mertz,https://www.espn.com/nfl/player/_/id/4426335/graham-mertz,s:20~l:28~a:4426335,,,,,
Houston Texans,WLB,1,Henry To'oTo'o,https://www.espn.com/nfl/player/_/id/4426350/henry-tootoo,s:20~l:28~a:4426350,,,,,
Houston Texans,LCB,1,Derek Stingley Jr.,https://www.espn.com/nfl/player/_/id/4426434/derek-stingley-jr,s:20~l:28~a:4426434,,,,,
Houston Texans,TE,3,Cade Stover,https://www.espn.com/nfl/player/_/id/4426496/cade-stover,s:20~l:28~a:4426496,,,,,
Houston Texans,C,2,Eli Cox,https://www.espn.com/nfl/player/_/id/4426981/eli-cox,s:20~l:28~a:4426981,,,,,
Houston Texans,LG,4,LaDarius Henderson,https://www.espn.com/nfl/player/_/id/4427448/ladarius-henderson,s:20~l:28~a:4427448,,,,,
Houston Texans,WLB,4,Jamal Hill,https://www.espn.com/nfl/player/_/id/4427479/jamal-hill,s:20~l:28~a:4427479,,,,,
Houston Texans,QB,4,Kedon Slovis,https://www.espn.com/nfl/player/_/id/4428512/kedon-slovis,s:20~l:28~a:4428512,,,,,
Houston Texans,RB,4,Woody Marks,https://www.espn.com/nfl/player/_/id/4429059/woody-marks,s:20~l:28~a:4429059,,,,,
Houston Texans,LT,2,Aireontae Ersery,https://www.espn.com/nfl/player/_/id/4429693/aireontae-ersery,s:20~l:28~a:4429693,,,,,
Houston Texans,WR,4,Jared Wayne,https://www.espn.com/nfl/player/_/id/4430681/jared-wayne,s:20~l:28~a:4430681,,,,,
Houston Texans,SS,1,Calen Bullock,https://www.espn.com/nfl/player/_/id/4431517/calen-bullock,s:20~l:28~a:4431517,,,,,
Houston Texans,TE,4,Luke Lachey,https://www.espn.com/nfl/player/_/id/4432338/luke-lachey,s:20~l:28~a:4432338,,,,,
Houston Texans,QB,1,C.J. Stroud,https://www.espn.com/nfl/player/_/id/4432577/cj-stroud,s:20~l:28~a:4432577,,,,,
Houston Texans,RT,1,Blake Fisher,https://www.espn.com/nfl/player/_/id/4432699/blake-fisher,s:20~l:28~a:4432699,,,,,
Houston Texans,SS,3,Jaylen Reed,https://www.espn.com/nfl/player/_/id/4432758/jaylen-reed,s:20~l:28~a:4432758,,,,,
Houston Texans,WR,2,John Metchie III,https://www.espn.com/nfl/player/_/id/4567096/john-metchie-iii,s:20~l:28~a:4567096,,,,,
Houston Texans,SLB,2,Christian Harris,https://www.espn.com/nfl/player/_/id/4567099/christian-harris,s:20~l:28~a:4567099,Q,,,,
Houston Texans,NB,4,Alijah Huzzie,https://www.espn.com/nfl/player/_/id/4577494/alijah-huzzie,s:20~l:28~a:4577494,,,,,
Houston Texans,WR,2,Jaylin Noel,https://www.espn.com/nfl/player/_/id/4586312/jaylin-noel,s:20~l:28~a:4586312,,,,,
Houston Texans,NB,2,Jaylin Smith,https://www.espn.com/nfl/player/_/id/4594277/jaylin-smith,s:20~l:28~a:4594277,,,,,
Houston Texans,RCB,1,Kamari Lassiter,https://www.espn.com/nfl/player/_/id/4602699/kamari-lassiter,s:20~l:28~a:4602699,,,,,
Houston Texans,RCB,2,Keydrain Calligan,https://www.espn.com/nfl/player/_/id/4606181/keydrain-calligan,s:20~l:28~a:4606181,,,,,
Houston Texans,LDT,3,Kyonte Hamilton,https://www.espn.com/nfl/player/_/id/4677281/kyonte-hamilton,s:20~l:28~a:4677281,,,,,
Houston Texans,MLB,4,Jackson Woodard,https://www.espn.com/nfl/player/_/id/4685637/jackson-woodard,s:20~l:28~a:4685637,,,,,
Houston Texans,LDE,1,Will Anderson Jr.,https://www.espn.com/nfl/player/_/id/4685724/will-anderson-jr,s:20~l:28~a:4685724,,,,,
Houston Texans,WR,3,Xavier Hutchinson,https://www.espn.com/nfl/player/_/id/4686422/xavier-hutchinson,s:20~l:28~a:4686422,,KR,3,,
Houston Texans,MLB,3,K.C. Ossai,https://www.espn.com/nfl/player/_/id/4687188/kc-ossai,s:20~l:28~a:4687188,,,,,
Houston Texans,LS,2,Austin Brinkman,https://www.espn.com/nfl/player/_/id/4690999/austin-brinkman,s:20~l:28~a:4690999,,,,,
Houston Texans,RDT,4,Junior Tafuna,https://www.espn.com/nfl/player/_/id/4695607/junior-tafuna,s:20~l:28~a:4695607,,,,,
Houston Texans,WR,2,Jayden Higgins,https://www.espn.com/nfl/player/_/id/4877706/jayden-higgins,s:20~l:28~a:4877706,,,,,
